41.860785065433497,12.476035966155999
41.874873625703401,12.4959073970074
41.8882633263485,12.4609122610767
41.910682588654197,12.5136408818319
41.890628718869003,12.4822888453636
41.907298460682597,12.4707655699975
41.856312451327703,12.4932510791397
41.879721719521498,12.476378647002401
41.847227342207901,12.4881123006694
41.889732936407697,12.4743775372507
41.9491529157348,12.6006998925253
41.9055416666667,12.46874
41.902993548658202,12.500136971926301
41.906808590921401,12.490311491996399
41.889300554098497,12.4252821500296
41.94229558,12.630964799999999
41.925904608093902,12.4734887333895
41.890037550333403,12.578158195786401
41.901006666922399,12.500655645335
41.818015596409701,12.383404109205101
41.862954767324801,12.4570064135133
41.8979529879255,12.4996917150256
41.901084719835303,12.500638222533899
41.895884602194897,12.477044848787701
41.816557330000002,12.37086876
41.816445127874303,12.369107756902199
41.909829634241802,12.4008701741695
41.904385700931002,12.4587889987364
41.8893975931284,12.493667180873601
41.9050959484305,12.4785377919127
41.793431702249201,12.2791832835579
41.901211108235401,12.464220123799601
41.917663351092401,12.496486666327
41.943802705851901,12.4743016137241
41.932619008391903,12.595295370551099
41.9500940156139,12.6001939244436
41.892245375021602,12.469825911246801
41.911089919619897,12.4548552073556
41.915310770273202,12.469529528170799
41.902435985805703,12.490083960462099
41.885815000000001,12.389025
41.837034584198499,12.4809587280879
41.898170039790401,12.4650742296148
41.801096200340801,12.292923490178101
41.864219564951398,12.4752255266762
41.893923999999998,12.475298860000001
41.904985661008098,12.475325291622701
41.899257387915704,12.466838123185299
41.9093622808699,12.4706042037631
41.889964103379199,12.4117729272162
41.794699637050897,12.519409691818399
41.783607798251701,12.4477378312673
41.7970722337095,12.5895661603191
41.896377676125901,12.480149971355001
41.9334772462025,12.426425591111199
41.8535794002035,12.472806779297199
41.905118992298497,12.4721918166018
41.852155000000003,12.4878016666667
41.903589141026401,12.4631139492194
41.896644478294,12.473492823061401
41.925852822957303,12.473287475055301
41.9280791644495,12.527884623729101
41.910147270000003,12.528932149999999
41.864650332325397,12.4695481514488
41.899096666666701,12.5070933333333
41.884870158297801,12.470640162090399
41.890326549999997,12.48433269
41.879933502698201,12.566719513830799
41.928900978527999,12.4549570865929
41.874317989937801,12.457626514893199
41.929078752506904,12.427379458667801
41.901655536912799,12.501426945588999
41.9234477422075,12.467357004058799
41.819107470769403,12.4045635269536
41.79706195,12.589512190000001
41.909220442977301,12.4674558805786
41.911051481747101,12.4983245101563
41.893843820000001,12.48164474
41.854644129999997,12.47203493
