41.7886,12.257,41.7874,12.2557,41.7868,12.2547
41.7868,12.2547,41.7857,12.2518,41.7877,12.2511
41.7881,12.2511,41.7886,12.251,41.7901,12.2509
41.7902,12.25,41.7902,12.2484,41.7913,12.2482
41.7913,12.2479,41.7913,12.2479,41.7913,12.2479
